idx,image_id,class
34825,WEP939266H3A_51-APG_ITIS_H47_1_109_2,0
34826,WEP939266M3A_19-APG_ITIS_H116_2_149_4,0
34827,WEP93928214A_21-APG_ITIS_H111_1_376_2,0
34828,WEP93930563B_12-APG_ITIS_H09_1_254_2,0
34829,WEP939337D3A_09-APG_ITIS_H46_2_388_3,0
34830,WEP93936111A_14-APG_ITIS_H75_1_1223_4,0
34831,WEP93940112A_29-APG_ITIS_H50_1_102_3,0
34832,WEP93940313A_51-APG_ITIS_H54_1_172_1,0
34833,WEP93941891A_03-APG_ITIS_H52_1_832_1,0
34834,WEP93945952A_58-APG_ITIS_H52_1_349_3,0
34835,WEP93949792A_06-APG_ITIS_H44_2_62_3,0
34836,WEP93949893A_25-APG_ITIS_H47_1_146_3,0
34837,WEP939522H1A_11-APG_ITIS_H09_2_59_4,0
34838,WEP939522H1A_37-APG_ITIS_H166_2_355_2,0
34839,WER93805200A_32-APG_ITIS_H75_1_56_2,0
34840,WEP931058D3A_43-APG_ITIS_H09_1_182_4,1
34841,WEP931371H4A_09-APG_ITIS_H46_1_106_2,1
34842,WEP93408693A_03-APG_ITIS_H09_2_115_1,1
34843,WEP93425911A_27-APG_ITIS_H56_2_103_3,1
34844,WEP93509812A_21-APG_ITIS_H49_1_214_2,1
34845,WEP93509812A_22-APG_ITIS_H50_2_180_4,1
34846,WEP935275H4A_12-APG_ITIS_H35_2_240_4,1
34847,WEP935275H4A_27-APG_ITIS_H56_2_274_3,1
34848,WEP93635042A_09-APG_ITIS_H73_1_1221_4,1
34849,WEP93636851B_01-APG_ITIS_H115_1_879_1,1
34850,WEP93725394A_15-APG_ITIS_H166_1_316_4,1
34851,WEP93739513A_11-APG_ITIS_H35_1_634_4,1
34852,WEP93840212A_07-APG_ITIS_H09_2_382_4,1
34853,WEP939205B4A_24-APG_ITIS_H09_1_130_3,1
34854,WEL927267D5A_11-WCM-ITISA52-1_385_4,2
34855,WEL930041D5A_15-WV3-ITISA13-1_385_4,2
34856,WEL93523912A_11-WSC-ITISA13-1_385_1,2
34857,WEL93728915A_17-6BW-ITISA54-1_385_4,2
34858,WEL93728915A_25-6BW-ITISA54-1_385_3,2
34859,WEL93805811A_07-WB3-ITISA51-1_385_3,2
34860,WEL93805811A_16-WB3-ITISA51-1_385_2,2
34861,WEL93821755A_20-5CW-ITISA49-1_385_2,2
34862,WEP93617044A_20-1GW-ITISA44-1_385_1,2
34863,WEP93617352A_61-1GW-ITISA49-2_389_4,2
34864,WEP93705831A_06-110-ITISA57-1_385_1,2
34865,WEP93706031A_04-W1W-ITISA57-1_385_1,2
34866,WEP93706811A_06-5CW-ITISA49-2_389_3,2
34867,WEP93714311A_01-TVW-ITISA35-2_1262_3,2
34868,WEP93714313A_02-TVW-ITISA35-1_1260_2,2
34869,WEP937253Q3A_11-W1A-ITISA46-1_385_2,2
34870,WEP93725454A_14-5CW-ITISA73-1_1260_2,2
34871,WEP93726293A_46-6CW-ITISA46-1_385_1,2
34872,WEP937297M2A_02-W1A-ITISA50-2_393_1,2
34873,WEP93740111A_41-Z3W-ITISA47-1_385_3,2
34874,WEL92546695A_03-APG_ITIS_H09_2_285_2,3
34875,WEL92808085A_01-APG_ITIS_H13_2_50_1,3
34876,WEL93024795A_15-APG_ITIS_H166_1_15_3,3
34877,WEL93024795A_36-APG_ITIS_H166_2_321_4,3
34878,WEL931056F5A_14-APG_ITIS_H13_1_303_3,3
34879,WEL931383D5A_02-APG_ITIS_H09_2_458_1,3
34880,WEL932223M5A_14-APG_ITIS_H166_2_204_1,3
34881,WEL93313011A_02-APG_ITIS_H13_1_175_2,3
34882,WEL93423855A_05-APG_ITIS_H09_2_247_3,3
34883,WEL934246D6A_13-APG_ITIS_H166_1_96_4,3
34884,WEL934259D5A_14-APG_ITIS_H09_1_170_2,3
34885,WEL93432516A_07-APG_ITIS_H09_2_303_4,3
34886,WEL934437N2A_01-APG_ITIS_H52_2_165_4,3
34887,WEL93514255A_51-APG_ITIS_H50_1_205_1,3
34888,WEL93523755A_41-APG_ITIS_H13_1_20_3,3
34889,WEL93523755A_42-APG_ITIS_H09_1_182_2,3
34890,WEL936414D5A_26-APG_ITIS_H54_2_31_1,3
34891,WEL93642622A_20-APG_ITIS_H166_1_350_4,3
34892,WEL93714955A_14-APG_ITIS_H166_2_71_1,3
34893,WEL93805055A_03-APG_ITIS_H166_1_198_4,3
34894,WEL938428H5A_05-APG_ITIS_H13_2_321_3,3
34895,WEL938428H5A_08-APG_ITIS_H13_2_320_3,3
34896,WEL93852256A_07-APG_ITIS_H09_2_239_2,3
34897,WEL93852915A_04-APG_ITIS_H166_2_73_1,3
34898,WEL93852915A_13-APG_ITIS_H166_2_9_4,3
34899,WEP93007711A_13-APG_ITIS_H09_2_91_3,3
34900,WEP93038814A_04-APG_ITIS_H112_1_314_2,3
34901,WEP93041711A_16-APG_ITIS_H20_1_297_3,3
34902,WEP93041713A_19-APG_ITIS_H166_1_238_3,3
34903,WEP93105452A_55-APG_ITIS_H52_2_232_4,3
34904,WEP931061H1A_13-APG_ITIS_H116_1_7_3,3
34905,WEP931067D4A_07-APG_ITIS_H112_2_123_3,3
34906,WEP93107094A_21-APG_ITIS_H112_1_340_1,3
34907,WEP93113094A_17-APG_ITIS_H43_1_326_4,3
34908,WEP93116252A_26-APG_ITIS_H111_1_319_1,3
34909,WEP93116293A_03-APG_ITIS_H46_1_68_3,3
34910,WEP93116293A_04-APG_ITIS_H116_1_46_4,3
34911,WEP931162D4A_50-APG_ITIS_H51_2_20_4,3
34912,WEP931162D4A_52-APG_ITIS_H49_2_371_2,3
34913,WEP93120712A_03-APG_ITIS_H43_1_181_3,3
34914,WEP931207D1A_16-APG_ITIS_H75_2_114_3,3
34915,WEP931207D3A_17-APG_ITIS_H35_2_278_4,3
34916,WEP93127294A_21-APG_ITIS_H50_2_215_3,3
34917,WEP93131251A_04-APG_ITIS_H52_1_168_2,3
34918,WEP931336H4A_54-APG_ITIS_H50_2_176_2,3
34919,WEP931339H1A_03-APG_ITIS_H20_2_313_1,3
34920,WEP931339M2A_46-APG_ITIS_H51_2_123_4,3
34921,WEP93134813A_02-APG_ITIS_H50_2_251_3,3
34922,WEP93134814A_41-APG_ITIS_H46_2_298_3,3
34923,WEP93136813A_08-APG_ITIS_H53_1_281_3,3
34924,WEP93136891A_03-APG_ITIS_H53_1_62_2,3
34925,WEP93136891A_03-APG_ITIS_H53_2_396_4,3
34926,WEP93136891A_03-APG_ITIS_H53_2_825_3,3
34927,WEP93136891A_05-APG_ITIS_H53_1_582_3,3
34928,WEP93137661A_09-APG_ITIS_H51_1_385_3,3
34929,WEP93137661A_11-APG_ITIS_H49_1_117_1,3
34930,WEP93137661A_11-APG_ITIS_H49_1_348_1,3
34931,WEP93137661A_12-APG_ITIS_H51_2_260_3,3
34932,WEP93138111A_54-APG_ITIS_H44_1_357_1,3
34933,WEP93139554A_11-APG_ITIS_H45_1_18_3,3
34934,WEP93142223A_09-APG_ITIS_H45_2_14_3,3
34935,WEP93142224A_01-APG_ITIS_H44_1_93_1,3
34936,WEP93201541A_11-APG_ITIS_H44_2_224_2,3
34937,WEP93203361A_07-APG_ITIS_H35_2_1246_1,3
34938,WEP932064H2A_01-APG_ITIS_H112_2_634_2,3
34939,WEP93207593A_41-APG_ITIS_H53_1_33_4,3
34940,WEP93209311A_32-APG_ITIS_H49_2_319_1,3
34941,WEP932095R1A_02-APG_ITIS_H54_2_104_1,3
34942,WEP93210712A_04-APG_ITIS_H166_1_554_1,3
34943,WEP93210714B_03-APG_ITIS_H166_2_213_2,3
34944,WEP93210714B_04-APG_ITIS_H166_2_195_1,3
34945,WEP93211311B_10-APG_ITIS_H35_1_909_3,3
34946,WEP93211312B_09-APG_ITIS_H75_2_557_3,3
34947,WEP93213554A_11-APG_ITIS_H57_2_30_3,3
34948,WEP93214613A_32-APG_ITIS_H51_1_193_3,3
34949,WEP93221052A_14-APG_ITIS_H75_1_344_3,3
34950,WEP93224492A_01-APG_ITIS_H53_1_890_4,3
34951,WEP93225021A_05-APG_ITIS_H45_2_132_1,3
34952,WEP93226453A_07-APG_ITIS_H74_2_465_3,3
34953,WEP93228654A_23-APG_ITIS_H43_1_248_4,3
34954,WEP93238851A_06-APG_ITIS_H49_2_364_3,3
34955,WEP93242152A_07-APG_ITIS_H116_2_151_3,3
34956,WEP93301411A_21-APG_ITIS_H112_2_191_1,3
34957,WEP93301613A_29-APG_ITIS_H44_2_176_2,3
34958,WEP93306094A_57-APG_ITIS_H51_1_293_4,3
34959,WEP933101H3A_04-APG_ITIS_H46_1_45_3,3
34960,WEP93313413A_01-APG_ITIS_H43_1_72_2,3
34961,WEP93316015A_01-APG_ITIS_H53_1_220_4,3
34962,WEP933162H2A_46-APG_ITIS_H20_1_117_3,3
34963,WEP93319492A_07-APG_ITIS_H35_2_1020_1,3
34964,WEP933196D4A_02-APG_ITIS_H53_1_1059_4,3
34965,WEP933202H2A_26-APG_ITIS_H111_2_272_2,3
34966,WEP93320651A_05-APG_ITIS_H35_1_397_2,3
34967,WEP93321254A_16-APG_ITIS_H52_1_352_2,3
34968,WEP933225H3A_01-APG_ITIS_H47_2_195_3,3
34969,WEP933231D1A_05-APG_ITIS_H74_1_20_3,3
34970,WEP93325391A_16-APG_ITIS_H54_2_199_2,3
34971,WEP93330051A_56-APG_ITIS_H54_1_91_4,3
34972,WEP93331622A_01-APG_ITIS_H49_2_787_1,3
34973,WEP93340151A_27-APG_ITIS_H09_2_165_4,3
34974,WEP933409D1A_57-APG_ITIS_H44_1_83_1,3
34975,WEP93342110A_11-APG_ITIS_H20_1_268_4,3
34976,WEP93343011A_26-APG_ITIS_H35_2_35_4,3
34977,WEP93344611A_21-APG_ITIS_H56_1_207_3,3
34978,WEP93344613A_33-APG_ITIS_H73_2_313_3,3
34979,WEP93345491A_01-APG_ITIS_H20_1_155_2,3
34980,WEP93345551A_36-APG_ITIS_H52_1_202_2,3
34981,WEP934031D2A_02-APG_ITIS_H54_2_195_4,3
34982,WEP93404551A_47-APG_ITIS_H73_2_154_4,3
34983,WEP93406493A_44-APG_ITIS_H111_2_183_2,3
34984,WEP93406494A_16-APG_ITIS_H51_2_325_2,3
34985,WEP93416853A_34-APG_ITIS_H09_1_284_4,3
34986,WEP93418292A_01-APG_ITIS_H54_1_125_3,3
34987,WEP934184D4A_26-APG_ITIS_H54_1_124_2,3
34988,WEP93420793A_37-APG_ITIS_H45_1_247_2,3
34989,WEP93420794A_36-APG_ITIS_H20_1_36_4,3
34990,WEP93428413A_48-APG_ITIS_H54_1_234_2,3
34991,WEP934291R3A_08-APG_ITIS_H74_1_265_2,3
34992,WEP93431910A_01-APG_ITIS_H112_2_58_4,3
34993,WEP934342H1A_15-APG_ITIS_H46_1_298_1,3
34994,WEP93440112A_02-APG_ITIS_H115_2_953_1,3
34995,WEP93441793A_46-APG_ITIS_H112_1_260_4,3
34996,WEP935123H2A_17-APG_ITIS_H53_1_1078_1,3
34997,WEP935177H1A_11-APG_ITIS_H50_1_369_3,3
34998,WEP93519494A_33-APG_ITIS_H54_1_326_3,3
34999,WEP935207H1A_47-APG_ITIS_H111_2_68_2,3
35000,WEP93522654A_56-APG_ITIS_H54_1_293_2,3
35001,WEP935282D3A_54-APG_ITIS_H09_2_268_3,3
35002,WEP93529511A_27-APG_ITIS_H111_2_44_1,3
35003,WEP935297D4A_58-APG_ITIS_H53_1_97_4,3
35004,WEP93529894A_17-APG_ITIS_H53_2_703_2,3
35005,WEP93538694A_41-APG_ITIS_H54_1_319_2,3
35006,WEP93538694A_41-APG_ITIS_H54_2_285_2,3
35007,WEP93600451A_06-APG_ITIS_H49_2_181_2,3
35008,WEP93600611A_26-APG_ITIS_H51_1_239_3,3
35009,WEP93600691A_46-APG_ITIS_H13_2_104_4,3
35010,WEP93612711A_42-APG_ITIS_H47_1_233_2,3
35011,WEP93616351A_51-APG_ITIS_H49_1_277_3,3
35012,WEP93618411A_11-APG_ITIS_H51_2_273_3,3
35013,WEP936253H2A_50-APG_ITIS_H116_1_126_1,3
35014,WEP936359D1A_36-APG_ITIS_H51_1_89_2,3
35015,WEP937006E1A_33-APG_ITIS_H54_1_32_1,3
35016,WEP937006E1A_33-APG_ITIS_H54_1_66_4,3
35017,WEP937006E1A_34-APG_ITIS_H52_1_222_2,3
35018,WEP93709494A_46-APG_ITIS_H47_1_199_3,3
35019,WEP937118E2A_01-APG_ITIS_H51_2_648_1,3
35020,WEP93712412A_02-APG_ITIS_H35_1_765_2,3
35021,WEP937132D4A_16-APG_ITIS_H45_1_360_1,3
35022,WEP93713712A_12-APG_ITIS_H43_2_278_3,3
35023,WEP93713961A_07-APG_ITIS_H72_1_88_3,3
35024,WEP93719822A_11-APG_ITIS_H56_1_368_1,3
35025,WEP93723011A_16-APG_ITIS_H52_2_74_2,3
35026,WEP93724952A_21-APG_ITIS_H112_2_193_3,3
35027,WEP937255M1A_02-APG_ITIS_H49_2_303_3,3
35028,WEP937263B1A_01-APG_ITIS_H47_1_119_2,3
35029,WEP93727994A_11-APG_ITIS_H111_2_175_1,3
35030,WEP93728751A_16-APG_ITIS_H53_2_883_1,3
35031,WEP93731314A_02-APG_ITIS_H54_1_302_2,3
35032,WEP93734011A_05-APG_ITIS_H53_1_1014_1,3
35033,WEP93739563A_07-APG_ITIS_H75_2_1155_2,3
35034,WEP937405M4A_04-APG_ITIS_H115_1_113_2,3
35035,WEP937405M4A_04-APG_ITIS_H115_2_142_2,3
35036,WEP93740784A_01-APG_ITIS_H44_1_335_1,3
35037,WEP93802091A_14-APG_ITIS_H72_1_323_2,3
35038,WEP938053H3A_01-APG_ITIS_H49_1_107_1,3
35039,WEP93810691A_49-APG_ITIS_H112_2_224_3,3
35040,WEP93812712A_16-APG_ITIS_H20_1_169_2,3
35041,WEP93812712A_16-APG_ITIS_H20_1_26_1,3
35042,WEP93812714A_05-APG_ITIS_H44_2_138_2,3
35043,WEP93814110A_33-APG_ITIS_H112_1_78_3,3
35044,WEP93814931A_01-APG_ITIS_H45_2_125_3,3
35045,WEP93815112A_06-APG_ITIS_H111_1_189_1,3
35046,WEP93816121A_24-APG_ITIS_H112_1_320_3,3
35047,WEP93824611A_41-APG_ITIS_H116_2_332_3,3
35048,WEP938323M1A_11-APG_ITIS_H46_1_171_2,3
35049,WEP938323M1A_11-APG_ITIS_H46_2_361_3,3
35050,WEP93836214A_19-APG_ITIS_H72_2_10_4,3
35051,WEP938446D2A_40-APG_ITIS_H51_1_87_4,3
35052,WEP938470D1A_41-APG_ITIS_H46_2_170_1,3
35053,WEP93848054A_25-APG_ITIS_H44_2_280_3,3
35054,WEP93852093A_50-APG_ITIS_H52_2_253_1,3
35055,WEP93853791A_32-APG_ITIS_H116_2_126_3,3
35056,WEP938569R1A_31-APG_ITIS_H20_1_30_4,3
35057,WEP93904531A_01-APG_ITIS_H166_1_341_2,3
35058,WEP93906814A_19-APG_ITIS_H73_2_517_1,3
35059,WEP93906912A_56-APG_ITIS_H35_2_303_3,3
35060,WEP93907292A_51-APG_ITIS_H112_1_67_1,3
35061,WEP939154H1A_55-APG_ITIS_H112_1_335_4,3
35062,WEP939202D1A_66-APG_ITIS_H44_2_271_4,3
35063,WEP93920564A_71-APG_ITIS_H111_2_230_3,3
35064,WEP93936111A_02-APG_ITIS_H75_1_498_1,3
35065,WEP93936111A_03-APG_ITIS_H75_2_220_3,3
35066,WEP93944193A_44-APG_ITIS_H13_2_209_1,3
35067,WEP93946414A_01-APG_ITIS_H52_1_15_4,3
35068,WEP93950811A_42-APG_ITIS_H47_2_362_2,3
35069,WEA93800193A_31-5CW-ITISA49-2_337_3,4
35070,WEA93800193A_46-5CW-ITISA49-2_227_3,4
35071,WEA93800193A_51-5CW-ITISA49-1_47_3,4
35072,WEA93800194A_11-5CW-ITISA49-1_194_1,4
35073,WEA93800194A_25-5CW-ITISA49-1_24_3,4
35074,WEA93800194A_36-5CW-ITISA51-2_331_4,4
35075,WEA938001D1A_46-5CW-ITISA49-1_107_4,4
35076,WEA938001D1A_46-5CW-ITISA49-1_336_1,4
35077,WEA938001D1A_46-5CW-ITISA49-1_356_2,4
35078,WEA938001D2A_11-5CW-ITISA49-1_377_2,4
35079,WEA938001D3A_41-5CW-ITISA49-2_139_1,4
35080,WEA938001D4A_21-5CW-ITISA49-1_321_1,4
35081,WEA938001H2A_21-5CW-ITISA49-1_357_2,4
35082,WEA938001H3A_31-5CW-ITISA51-1_156_3,4
35083,WEA938001H3A_41-5CW-ITISA51-1_40_2,4
35084,WEA938001H3A_51-5CW-ITISA51-1_263_1,4
35085,WEA938001H3A_51-5CW-ITISA51-2_201_4,4
35086,WEA938001H3A_51-5CW-ITISA51-2_34_2,4
35087,WEA938001H3A_59-5CW-ITISA51-2_267_2,4
35088,WEA938001H4A_01-5CW-ITISA49-2_269_3,4
35089,WEA938001H4A_20-5CW-ITISA49-2_283_2,4
35090,WEA938001H4A_56-5CW-ITISA49-1_269_3,4
35091,WEE93400411A_03-A7W-ITISA44-1_337_1,4
35092,WEE93400411A_03-A7W-ITISA44-1_37_3,4
35093,WEE93400411A_16-A7W-ITISA44-2_55_2,4
35094,WEE93400411A_16-A7W-ITISA44-2_8_2,4
35095,WEE93400414A_11-A7W-ITISA44-2_372_3,4
35096,WEE93500111A_06-Y4W-ITISA44-1_298_2,4
35097,WEE93500112A_15-Y4W-ITISA44-1_7_2,4
35098,WEE93500112A_15-Y4W-ITISA44-2_159_1,4
35099,WEE93500112A_15-Y4W-ITISA44-2_97_3,4
35100,WEE93500113A_01-Y4W-ITISA44-2_39_3,4
35101,WEE93500113A_06-Y4W-ITISA45-2_108_4,4
35102,WEE93500113A_06-Y4W-ITISA45-2_197_4,4
35103,WEE93500113A_11-Y4W-ITISA44-1_180_4,4
35104,WEE93500113A_16-Y4W-ITISA44-1_289_4,4
35105,WEE93500113A_16-Y4W-ITISA44-1_68_4,4
35106,WEE93500114A_01-Y4W-ITISA44-2_346_4,4
35107,WEE93500114A_02-Y4W-ITISA45-1_163_3,4
35108,WEE93500114A_04-Y4W-ITISA44-1_86_4,4
35109,WEE93500114A_04-Y4W-ITISA44-2_176_2,4
35110,WEE93600412A_01-RRW-ITISA57-1_303_3,4
35111,WEE93600412A_01-RRW-ITISA57-1_74_4,4
35112,WEE93600412A_01-RRW-ITISA57-2_126_4,4
35113,WEE93600414A_01-RRW-ITISA56-1_45_2,4
35114,WEE93600414A_01-RRW-ITISA56-2_83_4,4
35115,WEE93600421A_01-RRW-ITISA57-1_190_3,4
35116,WEE93600421A_01-RRW-ITISA57-1_257_2,4
35117,WEE93600423A_01-RRW-ITISA73-1_113_3,4
35118,WEE93600423A_01-RRW-ITISA73-1_359_3,4
35119,WEE93600512A_01-A7W-ITISA44-2_233_1,4
35120,WEE93600512A_01-A7W-ITISA44-2_301_3,4
35121,WEE93800511A_11-W1A-ITISA46-1_11_3,4
35122,WEE93800521A_06-W1A-ITISA45-2_370_4,4
35123,WEE93800522A_01-W1A-ITISA45-2_194_1,4
35124,WEE93800522A_10-W1A-ITISA45-1_298_2,4
35125,WEE93800531A_01-W1A-ITISA44-1_304_3,4
35126,WEE93800531A_11-W1A-ITISA44-2_255_1,4
35127,WEE93800531A_14-W1A-ITISA44-2_22_1,4
35128,WEE93800532A_06-W1A-ITISA45-1_314_2,4
35129,WEE93800532A_11-W1A-ITISA44-1_15_4,4
35130,WEE93800542A_01-W1A-ITISA46-1_38_2,4
35131,WEE93800542A_04-W1A-ITISA46-1_237_3,4
35132,WEE93800561A_01-W1A-ITISA47-2_285_3,4
35133,WEE93900110A_01-1FW-ITISA20-1_36_2,4
35134,WEE93900110A_03-1FW-ITISA20-1_45_2,4
35135,WEE93900110A_03-1FW-ITISA20-2_332_3,4
35136,WEE93900110A_11-1FW-ITISA44-1_69_3,4
35137,WEE93900110A_14-1FW-ITISA44-1_70_2,4
35138,WEE93900140A_01-1FW-ITISA20-1_269_2,4
35139,WEE93900140A_03-1FW-ITISA20-1_119_2,4
35140,WEE93900140A_03-1FW-ITISA20-2_337_4,4
35141,WEE93900140A_03-1FW-ITISA20-2_353_4,4
35142,WEE93900150A_06-1FW-ITISA44-2_295_1,4
35143,WEE93900150A_14-1FW-ITISA44-1_283_4,4
35144,WEE93900160A_06-1FW-ITISA45-2_329_4,4
35145,WEE93900170A_06-1FW-ITISA20-1_125_4,4
35146,WEE93900170A_12-1FW-ITISA44-2_258_1,4
35147,WEE93900170A_14-1FW-ITISA45-1_298_1,4
35148,WEE93900180A_11-1FW-ITISA45-2_102_1,4
35149,WEE93900180A_11-1FW-ITISA45-2_152_3,4
35150,WEE93900180A_14-1FW-ITISA20-1_229_1,4
35151,WEE93900190A_06-1FW-ITISA45-2_261_1,4
35152,WEE93900190A_11-1FW-ITISA44-2_185_4,4
35153,WEE93900190A_11-1FW-ITISA44-2_250_1,4
35154,WEE93900190A_11-1FW-ITISA44-2_26_1,4
35155,WEE93900190A_14-1FW-ITISA44-2_163_2,4
35156,WEE939001A0A_06-1FW-ITISA20-1_220_4,4
35157,WEE939001A0A_06-1FW-ITISA20-1_240_4,4
35158,WEE939001A0A_06-1FW-ITISA20-2_369_1,4
35159,WEE939001A0A_14-1FW-ITISA20-2_140_3,4
35160,WEE939001B0A_01-1FW-ITISA20-1_259_4,4
35161,WEE939001B0A_01-1FW-ITISA20-1_342_4,4
35162,WEE939001B0A_01-1FW-ITISA20-2_202_1,4
35163,WEE939001B0A_06-1FW-ITISA20-1_151_3,4
35164,WEE939001B0A_10-1FW-ITISA20-1_267_4,4
35165,WEE939001B0A_10-1FW-ITISA20-1_340_1,4
35166,WEE939001B0A_11-1FW-ITISA20-1_200_3,4
35167,WEE939001B0A_11-1FW-ITISA20-1_217_4,4
35168,WEE939001B0A_11-1FW-ITISA20-1_371_3,4
35169,WEE939001B0A_11-1FW-ITISA20-1_97_4,4
35170,WEE939001B0A_14-1FW-ITISA20-1_169_2,4
35171,WEE939001B0A_14-1FW-ITISA20-1_20_3,4
35172,WEE939001B0A_14-1FW-ITISA20-1_267_4,4
35173,WEE939001B0A_14-1FW-ITISA20-1_339_4,4
35174,WEE939001B0A_14-1FW-ITISA20-1_375_3,4
35175,WEE939001C0A_01-1FW-ITISA44-2_72_1,4
35176,WEE939001C0A_14-1FW-ITISA44-2_110_1,4
35177,WEE939001D0A_04-1FW-ITISA20-2_345_3,4
35178,WEE939001D0A_13-1FW-ITISA45-1_135_4,4
35179,WEE939001E0A_14-1FW-ITISA20-1_240_2,4
35180,WEE939001E0A_14-1FW-ITISA20-1_276_1,4
35181,WEE939001E0A_14-1FW-ITISA20-1_50_2,4
35182,WEE939001E0A_14-1FW-ITISA20-2_317_4,4
35183,WEE939001G0A_06-1FW-ITISA20-2_359_1,4
35184,WEE939001G0A_11-1FW-ITISA45-2_240_4,4
35185,WEE939001H0A_01-1FW-ITISA20-1_136_1,4
35186,WEE939001H0A_01-1FW-ITISA20-1_143_1,4
35187,WEE939001H0A_01-1FW-ITISA20-1_201_4,4
35188,WEE939001H0A_01-1FW-ITISA20-1_214_2,4
35189,WEE939001H0A_01-1FW-ITISA20-1_254_4,4
35190,WEE939001H0A_01-1FW-ITISA20-1_50_4,4
35191,WEE939001H0A_01-1FW-ITISA20-2_159_4,4
35192,WEE939001H0A_01-1FW-ITISA20-2_21_1,4
35193,WEE939001H0A_01-1FW-ITISA20-2_258_4,4
35194,WEE939001H0A_01-1FW-ITISA20-2_296_4,4
35195,WEE939001H0A_01-1FW-ITISA20-2_350_4,4
35196,WEE939001H0A_01-1FW-ITISA20-2_39_1,4
35197,WEE939001H0A_01-1FW-ITISA20-2_64_1,4
35198,WEE939001H0A_06-1FW-ITISA20-1_170_4,4
35199,WEE939001H0A_06-1FW-ITISA20-1_214_2,4
35200,WEE939001H0A_06-1FW-ITISA20-1_369_4,4
35201,WEE939001H0A_06-1FW-ITISA20-2_105_1,4
35202,WEE939001H0A_06-1FW-ITISA20-2_172_4,4
35203,WEE939001H0A_06-1FW-ITISA20-2_257_4,4
35204,WEE939001H0A_06-1FW-ITISA20-2_301_2,4
35205,WEE939001H0A_06-1FW-ITISA20-2_73_1,4
35206,WEE939001H0A_11-1FW-ITISA20-2_145_4,4
35207,WEE939001H0A_11-1FW-ITISA20-2_174_1,4
35208,WEE939001H0A_11-1FW-ITISA20-2_261_1,4
35209,WEE939001H0A_11-1FW-ITISA20-2_328_4,4
35210,WEE939001H0A_11-1FW-ITISA20-2_40_4,4
35211,WEE939001H0A_11-1FW-ITISA20-2_91_1,4
35212,WEE939001H0A_14-1FW-ITISA20-1_195_4,4
35213,WEE939001H0A_14-1FW-ITISA20-1_373_4,4
35214,WEE939001H0A_14-1FW-ITISA20-1_45_4,4
35215,WEE939001H0A_14-1FW-ITISA20-1_78_4,4
35216,WEE939001H0A_14-1FW-ITISA20-2_147_1,4
35217,WEE939001H0A_14-1FW-ITISA20-2_168_4,4
35218,WEE939001H0A_14-1FW-ITISA20-2_226_1,4
35219,WEE939001H0A_14-1FW-ITISA20-2_335_4,4
35220,WEE939001H0A_14-1FW-ITISA20-2_341_4,4
35221,WEE939001H0A_14-1FW-ITISA20-2_83_4,4
35222,WEE939001H0A_14-1FW-ITISA20-2_89_1,4
35223,WEE939001J0A_01-1FW-ITISA20-1_136_4,4
35224,WEE939001J0A_01-1FW-ITISA20-2_193_2,4
35225,WEE939001J0A_01-1FW-ITISA20-2_74_2,4
35226,WEE939001J0A_07-1FW-ITISA45-2_24_1,4
35227,WEE939001J0A_11-1FW-ITISA20-1_84_3,4
35228,WEE939001J0A_11-1FW-ITISA20-2_241_3,4
35229,WEE939001K0A_01-1FW-ITISA44-2_369_2,4
35230,WEE939001K0A_11-1FW-ITISA20-2_289_1,4
35231,WEE939001K0A_11-1FW-ITISA20-2_320_4,4
35232,WEE939001K0A_11-1FW-ITISA20-2_374_4,4
35233,WEE939001M0A_01-1FW-ITISA20-1_13_4,4
35234,WEE939001M0A_01-1FW-ITISA20-1_209_4,4
35235,WEE939001M0A_01-1FW-ITISA20-2_37_4,4
35236,WEE939001M0A_06-1FW-ITISA20-1_105_4,4
35237,WEE939001M0A_06-1FW-ITISA20-1_266_4,4
35238,WEE939001M0A_10-1FW-ITISA45-2_9_4,4
35239,WEE939001M0A_11-1FW-ITISA45-1_348_1,4
35240,WEE939001M0A_11-1FW-ITISA45-2_277_1,4
35241,WEE939001M0A_11-1FW-ITISA45-2_378_4,4
35242,WEE939001M0A_14-1FW-ITISA45-2_43_4,4
35243,WEE939001N0A_08-1FW-ITISA20-1_135_3,4
35244,WEE939001N0A_08-1FW-ITISA20-1_363_3,4
35245,WEE939001N0A_10-1FW-ITISA20-1_248_4,4
35246,WEL91128011A_01-W20-ITISA09-1_104_3,4
35247,WEL91128011A_01-W20-ITISA09-1_124_4,4
35248,WEL91128011A_01-W20-ITISA09-1_267_4,4
35249,WEL91128011A_01-W20-ITISA09-1_51_1,4
35250,WEL91128011A_01-W20-ITISA09-1_9_4,4
35251,WEL91128011A_01-W20-ITISA09-2_12_3,4
35252,WEL91128011A_01-W20-ITISA09-2_175_4,4
35253,WEL91128011A_01-W20-ITISA09-2_231_4,4
35254,WEL91128011A_01-W20-ITISA09-2_297_2,4
35255,WEL91128011A_01-W20-ITISA09-2_323_4,4
35256,WEL91128011A_01-W20-ITISA09-2_344_2,4
35257,WEL91128011A_01-W20-ITISA09-2_36_4,4
35258,WEL91209018A_08-WSC-ITISA09-1_30_2,4
35259,WEL91209018A_08-WSC-ITISA09-2_125_3,4
35260,WEL91209018A_23-WSC-ITISA09-1_41_3,4
35261,WEL91209018A_23-WSC-ITISA09-1_49_4,4
35262,WEL91209018A_24-WSC-ITISA09-1_149_2,4
